"","county","cluster_id","surv_year","month","n_traps","total_mos","total_trap_nights","mos_per_trap_night","species"
"42781","Stanislaus",90015,2007,9,3,355,18,19.7222222222222,"Cx. pipiens"
"42782","Stanislaus",90015,2007,10,3,67,16,4.1875,"Cx. pipiens"
"42783","Stanislaus",90015,2008,3,1,4,14,0.285714285714286,"Cx. pipiens"
"42784","Stanislaus",90015,2008,4,1,1,7,0.142857142857143,"Cx. pipiens"
"42785","Stanislaus",90015,2008,5,2,7,2,3.5,"Cx. pipiens"
"42786","Stanislaus",90015,2008,6,3,28,18,1.55555555555556,"Cx. pipiens"
"42787","Stanislaus",90015,2008,7,3,71,25,2.84,"Cx. pipiens"
"42788","Stanislaus",90015,2008,8,3,344,32,10.75,"Cx. pipiens"
"42789","Stanislaus",90015,2008,9,3,737,39,18.8974358974359,"Cx. pipiens"
"42790","Stanislaus",90015,2008,10,1,55,28,1.96428571428571,"Cx. pipiens"
"42791","Stanislaus",90015,2009,5,1,1,7,0.142857142857143,"Cx. pipiens"
"42792","Stanislaus",90015,2009,6,3,45,20,2.25,"Cx. pipiens"
"42793","Stanislaus",90015,2009,7,3,163,24,6.79166666666667,"Cx. pipiens"
"42794","Stanislaus",90015,2009,8,3,534,32,16.6875,"Cx. pipiens"
"42795","Stanislaus",90015,2009,9,3,420,39,10.7692307692308,"Cx. pipiens"
"42796","Stanislaus",90015,2009,10,3,122,16,7.625,"Cx. pipiens"
"42797","Stanislaus",90015,2010,4,1,8,21,0.380952380952381,"Cx. pipiens"
"42798","Stanislaus",90015,2010,5,2,17,28,0.607142857142857,"Cx. pipiens"
"42799","Stanislaus",90015,2010,6,3,145,32,4.53125,"Cx. pipiens"
"42800","Stanislaus",90015,2010,7,2,52,30,1.73333333333333,"Cx. pipiens"
"42801","Stanislaus",90015,2010,8,3,217,39,5.56410256410256,"Cx. pipiens"
"42802","Stanislaus",90015,2010,9,3,700,32,21.875,"Cx. pipiens"
"42803","Stanislaus",90015,2010,10,2,395,29,13.6206896551724,"Cx. pipiens"
"42804","Stanislaus",90015,2010,11,1,13,7,1.85714285714286,"Cx. pipiens"
"42805","Stanislaus",90015,2011,3,1,2,7,0.285714285714286,"Cx. pipiens"
"42806","Stanislaus",90015,2011,4,1,4,19,0.210526315789474,"Cx. pipiens"
"42807","Stanislaus",90015,2011,5,1,58,35,1.65714285714286,"Cx. pipiens"
"42808","Stanislaus",90015,2011,6,3,410,32,12.8125,"Cx. pipiens"
"42809","Stanislaus",90015,2011,7,3,124,24,5.16666666666667,"Cx. pipiens"
"42810","Stanislaus",90015,2011,8,3,137,40,3.425,"Cx. pipiens"
"42811","Stanislaus",90015,2011,9,3,188,23,8.17391304347826,"Cx. pipiens"
"42812","Stanislaus",90015,2012,5,1,6,1,6,"Cx. pipiens"
"42813","Stanislaus",90015,2012,6,1,79,2,39.5,"Cx. pipiens"
"42814","Stanislaus",90015,2012,7,1,28,1,28,"Cx. pipiens"
"42815","Stanislaus",90015,2012,8,1,96,2,48,"Cx. pipiens"
"42816","Stanislaus",90015,2012,9,1,185,2,92.5,"Cx. pipiens"
"42817","Stanislaus",90015,2012,10,1,93,1,93,"Cx. pipiens"
"42818","Stanislaus",90015,2013,5,1,5,1,5,"Cx. pipiens"
"42819","Stanislaus",90015,2013,6,1,36,2,18,"Cx. pipiens"
"42820","Stanislaus",90015,2013,7,1,9,1,9,"Cx. pipiens"
"42821","Stanislaus",90015,2013,8,1,61,2,30.5,"Cx. pipiens"
"42822","Stanislaus",90015,2013,9,1,109,2,54.5,"Cx. pipiens"
"42823","Stanislaus",90015,2013,10,1,110,1,110,"Cx. pipiens"
"42824","Stanislaus",90015,2014,5,1,183,2,91.5,"Cx. pipiens"
"42825","Stanislaus",90015,2014,6,1,83,2,41.5,"Cx. pipiens"
"42826","Stanislaus",90015,2014,7,1,109,3,36.3333333333333,"Cx. pipiens"
"42827","Stanislaus",90015,2014,8,1,63,2,31.5,"Cx. pipiens"
"42828","Stanislaus",90015,2014,9,1,62,2,31,"Cx. pipiens"
"42829","Stanislaus",90015,2014,10,1,83,2,41.5,"Cx. pipiens"
"42830","Stanislaus",90015,2015,5,1,231,2,115.5,"Cx. pipiens"
"42831","Stanislaus",90015,2015,6,1,224,2,112,"Cx. pipiens"
"42832","Stanislaus",90015,2015,7,1,168,2,84,"Cx. pipiens"
"42833","Stanislaus",90015,2015,8,1,38,2,19,"Cx. pipiens"
"42834","Stanislaus",90015,2015,9,1,55,3,18.3333333333333,"Cx. pipiens"
"42835","Stanislaus",90015,2016,5,1,289,2,144.5,"Cx. pipiens"
"42836","Stanislaus",90015,2016,6,1,262,3,87.3333333333333,"Cx. pipiens"
"42837","Stanislaus",90015,2016,7,1,152,2,76,"Cx. pipiens"
"42838","Stanislaus",90015,2016,8,1,28,2,14,"Cx. pipiens"
"42839","Stanislaus",90015,2016,9,1,19,2,9.5,"Cx. pipiens"
"42840","Stanislaus",90015,2016,10,1,10,1,10,"Cx. pipiens"
"42841","Stanislaus",90015,2017,3,1,39,1,39,"Cx. pipiens"
"42842","Stanislaus",90015,2017,5,1,94,2,47,"Cx. pipiens"
"42843","Stanislaus",90015,2017,6,1,3,2,1.5,"Cx. pipiens"
"42844","Stanislaus",90015,2017,7,1,2,1,2,"Cx. pipiens"
"42845","Stanislaus",90015,2017,8,1,23,3,7.66666666666667,"Cx. pipiens"
"42846","Stanislaus",90015,2017,9,2,22,2,11,"Cx. pipiens"
"42847","Stanislaus",90015,2017,10,1,22,1,22,"Cx. pipiens"
"42848","Stanislaus",90015,2018,4,1,29,1,29,"Cx. pipiens"
"42849","Stanislaus",90015,2018,5,1,18,1,18,"Cx. pipiens"
"42850","Stanislaus",90015,2018,6,1,301,2,150.5,"Cx. pipiens"
"42851","Stanislaus",90015,2018,7,1,177,2,88.5,"Cx. pipiens"
"42852","Stanislaus",90015,2018,8,1,76,2,38,"Cx. pipiens"
"42853","Stanislaus",90015,2018,9,1,29,2,14.5,"Cx. pipiens"
"42854","Stanislaus",90015,2018,10,1,26,1,26,"Cx. pipiens"
"42855","Stanislaus",90015,2019,5,1,334,2,167,"Cx. pipiens"
"42856","Stanislaus",90015,2019,6,1,54,1,54,"Cx. pipiens"
"42857","Stanislaus",90015,2019,7,1,21,2,10.5,"Cx. pipiens"
"42858","Stanislaus",90015,2019,8,1,4,1,4,"Cx. pipiens"
"42859","Stanislaus",90015,2019,9,1,106,2,53,"Cx. pipiens"
"42860","Stanislaus",90015,2019,10,1,4,1,4,"Cx. pipiens"
"42861","Stanislaus",90015,2020,5,1,315,2,157.5,"Cx. pipiens"
"42862","Stanislaus",90015,2020,6,1,1373,3,457.666666666667,"Cx. pipiens"
"42863","Stanislaus",90015,2020,7,1,862,2,431,"Cx. pipiens"
"42864","Stanislaus",90015,2020,8,2,834,3,278,"Cx. pipiens"
"42865","Stanislaus",90015,2020,9,1,227,2,113.5,"Cx. pipiens"
"42866","Stanislaus",90015,2020,10,1,91,1,91,"Cx. pipiens"
"42867","Stanislaus",90015,2021,5,1,4,2,2,"Cx. pipiens"
"42868","Stanislaus",90015,2021,6,1,11,3,3.66666666666667,"Cx. pipiens"
"42869","Stanislaus",90015,2021,7,1,10,2,5,"Cx. pipiens"
"42870","Stanislaus",90015,2021,8,1,58,2,29,"Cx. pipiens"
"42871","Stanislaus",90015,2021,9,1,90,2,45,"Cx. pipiens"
"42872","Stanislaus",90015,2022,4,1,1,1,1,"Cx. pipiens"
"42873","Stanislaus",90015,2022,5,1,10,2,5,"Cx. pipiens"
"42874","Stanislaus",90015,2022,6,1,16,2,8,"Cx. pipiens"
"42875","Stanislaus",90015,2022,7,1,23,2,11.5,"Cx. pipiens"
"42876","Stanislaus",90015,2022,8,1,56,3,18.6666666666667,"Cx. pipiens"
"42877","Stanislaus",90015,2022,9,1,83,2,41.5,"Cx. pipiens"
"42878","Stanislaus",90015,2023,4,2,4,2,2,"Cx. pipiens"
"42879","Stanislaus",90015,2023,5,1,3,3,1,"Cx. pipiens"
"42880","Stanislaus",90015,2023,6,2,17,3,5.66666666666667,"Cx. pipiens"
"42881","Stanislaus",90015,2023,7,1,48,2,24,"Cx. pipiens"
"42882","Stanislaus",90015,2023,8,1,46,2,23,"Cx. pipiens"
"42883","Stanislaus",90015,2023,9,2,266,4,66.5,"Cx. pipiens"
"42884","Stanislaus",90015,2023,10,3,158,4,39.5,"Cx. pipiens"
"42885","Stanislaus",90016,2005,9,1,56,1,56,"Cx. pipiens"
"42886","Stanislaus",90016,2007,7,1,223,1,223,"Cx. pipiens"
"42887","Stanislaus",90016,2007,8,1,125,1,125,"Cx. pipiens"
"42888","Stanislaus",90016,2008,7,1,34,1,34,"Cx. pipiens"
"42889","Stanislaus",90016,2014,9,1,10,1,10,"Cx. pipiens"
"42890","Stanislaus",90016,2017,7,1,4,1,4,"Cx. pipiens"
"42891","Stanislaus",90016,2020,9,1,68,1,68,"Cx. pipiens"
"42892","Stanislaus",90016,2021,6,1,7,1,7,"Cx. pipiens"
"42893","Stanislaus",90016,2021,9,1,203,1,203,"Cx. pipiens"
"42894","Stanislaus",90016,2021,10,1,29,1,29,"Cx. pipiens"
"42895","Stanislaus",90016,2022,8,1,130,1,130,"Cx. pipiens"
"42896","Stanislaus",90016,2023,8,1,2,1,2,"Cx. pipiens"
"42897","Stanislaus",90016,2023,9,3,433,3,144.333333333333,"Cx. pipiens"
"42898","Stanislaus",90016,2023,10,1,21,1,21,"Cx. pipiens"
"42899","Stanislaus",90017,2008,3,1,4,1,4,"Cx. pipiens"
"42900","Stanislaus",90018,2005,8,1,39,1,39,"Cx. pipiens"
"42901","Stanislaus",90018,2014,8,1,15,1,15,"Cx. pipiens"
"42902","Stanislaus",90018,2020,7,1,28,1,28,"Cx. pipiens"
"42903","Stanislaus",90018,2022,8,1,126,1,126,"Cx. pipiens"
"42904","Stanislaus",90019,2008,4,2,5,2,2.5,"Cx. pipiens"
"42905","Stanislaus",90019,2015,7,1,4,1,4,"Cx. pipiens"
"42906","Stanislaus",90019,2015,9,2,8,4,2,"Cx. pipiens"
"42907","Stanislaus",90019,2022,8,2,21,2,10.5,"Cx. pipiens"
"42908","Stanislaus",90020,2006,8,2,54,4,13.5,"Cx. pipiens"
"42909","Stanislaus",90020,2007,6,1,23,1,23,"Cx. pipiens"
"42910","Stanislaus",90020,2007,7,1,534,3,178,"Cx. pipiens"
"42911","Stanislaus",90020,2007,8,2,508,5,101.6,"Cx. pipiens"
"42912","Stanislaus",90020,2007,9,1,68,1,68,"Cx. pipiens"
"42913","Stanislaus",90020,2008,7,1,70,3,23.3333333333333,"Cx. pipiens"
"42914","Stanislaus",90020,2009,7,1,288,1,288,"Cx. pipiens"
"42915","Stanislaus",90020,2009,9,1,756,1,756,"Cx. pipiens"
"42916","Stanislaus",90020,2011,8,1,154,1,154,"Cx. pipiens"
"42917","Stanislaus",90020,2011,9,1,136,1,136,"Cx. pipiens"
"42918","Stanislaus",90020,2014,6,1,47,1,47,"Cx. pipiens"
"42919","Stanislaus",90020,2015,6,1,452,5,90.4,"Cx. pipiens"
"42920","Stanislaus",90020,2015,7,1,93,2,46.5,"Cx. pipiens"
"42921","Stanislaus",90020,2015,8,1,111,2,55.5,"Cx. pipiens"
"42922","Stanislaus",90020,2015,9,1,336,3,112,"Cx. pipiens"
"42923","Stanislaus",90020,2016,5,1,64,2,32,"Cx. pipiens"
"42924","Stanislaus",90020,2016,6,1,49,3,16.3333333333333,"Cx. pipiens"
"42925","Stanislaus",90020,2016,7,1,3,2,1.5,"Cx. pipiens"
"42926","Stanislaus",90020,2016,8,1,11,2,5.5,"Cx. pipiens"
"42927","Stanislaus",90020,2016,9,1,7,2,3.5,"Cx. pipiens"
"42928","Stanislaus",90020,2016,10,1,6,1,6,"Cx. pipiens"
"42929","Stanislaus",90020,2017,6,1,3,1,3,"Cx. pipiens"
"42930","Stanislaus",90020,2017,7,1,4,1,4,"Cx. pipiens"
"42931","Stanislaus",90020,2017,8,1,17,3,5.66666666666667,"Cx. pipiens"
"42932","Stanislaus",90020,2017,9,1,12,2,6,"Cx. pipiens"
"42933","Stanislaus",90020,2017,10,1,4,1,4,"Cx. pipiens"
"42934","Stanislaus",90020,2018,4,1,1,1,1,"Cx. pipiens"
"42935","Stanislaus",90020,2018,5,1,3,1,3,"Cx. pipiens"
"42936","Stanislaus",90020,2018,6,1,2,1,2,"Cx. pipiens"
"42937","Stanislaus",90020,2018,7,1,26,2,13,"Cx. pipiens"
"42938","Stanislaus",90020,2018,8,1,24,2,12,"Cx. pipiens"
"42939","Stanislaus",90020,2018,9,1,116,3,38.6666666666667,"Cx. pipiens"
"42940","Stanislaus",90020,2018,10,1,27,1,27,"Cx. pipiens"
"42941","Stanislaus",90020,2019,6,1,7,2,3.5,"Cx. pipiens"
"42942","Stanislaus",90020,2019,7,2,44,3,14.6666666666667,"Cx. pipiens"
"42943","Stanislaus",90020,2019,9,1,30,2,15,"Cx. pipiens"
"42944","Stanislaus",90020,2019,10,1,9,1,9,"Cx. pipiens"
"42945","Stanislaus",90020,2021,7,1,27,1,27,"Cx. pipiens"
"42946","Stanislaus",90020,2021,9,2,117,2,58.5,"Cx. pipiens"
"42947","Stanislaus",90020,2023,6,1,326,1,326,"Cx. pipiens"
"42948","Stanislaus",90021,2006,8,1,5,1,5,"Cx. pipiens"
"42949","Stanislaus",90021,2007,7,1,47,1,47,"Cx. pipiens"
"42950","Stanislaus",90021,2007,8,1,73,2,36.5,"Cx. pipiens"
"42951","Stanislaus",90021,2008,7,1,40,1,40,"Cx. pipiens"
"42952","Stanislaus",90021,2011,9,1,260,1,260,"Cx. pipiens"
"42953","Stanislaus",90021,2017,7,3,63,3,21,"Cx. pipiens"
"42954","Stanislaus",90021,2019,6,1,9,1,9,"Cx. pipiens"
"42955","Stanislaus",90021,2019,7,1,92,2,46,"Cx. pipiens"
"42956","Stanislaus",90021,2019,9,1,96,1,96,"Cx. pipiens"
"42957","Stanislaus",90021,2020,6,1,78,1,78,"Cx. pipiens"
"42958","Stanislaus",90021,2020,7,1,38,1,38,"Cx. pipiens"
"42959","Stanislaus",90021,2021,6,2,175,2,87.5,"Cx. pipiens"
"42960","Stanislaus",90021,2021,7,2,14,2,7,"Cx. pipiens"
"42961","Stanislaus",90021,2023,5,1,1,1,1,"Cx. pipiens"
"42962","Stanislaus",90022,2005,8,2,29,2,14.5,"Cx. pipiens"
"42963","Stanislaus",90022,2014,9,1,94,1,94,"Cx. pipiens"
"42964","Stanislaus",90022,2016,5,1,17,1,17,"Cx. pipiens"
"42965","Stanislaus",90022,2016,6,1,5,1,5,"Cx. pipiens"
"42966","Stanislaus",90022,2017,8,1,16,2,8,"Cx. pipiens"
"42967","Stanislaus",90022,2018,9,5,614,70,8.77142857142857,"Cx. pipiens"
"42968","Stanislaus",90022,2019,7,1,12,1,12,"Cx. pipiens"
"42969","Stanislaus",90022,2019,8,1,73,3,24.3333333333333,"Cx. pipiens"
"42970","Stanislaus",90022,2020,6,2,14,2,7,"Cx. pipiens"
"42971","Stanislaus",90022,2021,7,1,101,1,101,"Cx. pipiens"
"42972","Stanislaus",90022,2021,9,1,36,1,36,"Cx. pipiens"
"42973","Stanislaus",90022,2022,8,1,36,1,36,"Cx. pipiens"
"42974","Stanislaus",90022,2023,7,1,11,1,11,"Cx. pipiens"
"42975","Stanislaus",90022,2023,8,2,47,2,23.5,"Cx. pipiens"
"42976","Stanislaus",90022,2023,9,2,306,2,153,"Cx. pipiens"
"42977","Stanislaus",90023,2015,7,1,19,1,19,"Cx. pipiens"
"42978","Stanislaus",90023,2015,8,1,94,1,94,"Cx. pipiens"
"42979","Stanislaus",90023,2017,8,1,19,1,19,"Cx. pipiens"
"42980","Stanislaus",90023,2020,9,1,4,1,4,"Cx. pipiens"
"42981","Stanislaus",90023,2021,7,1,4,1,4,"Cx. pipiens"
"42982","Stanislaus",90023,2021,9,1,73,1,73,"Cx. pipiens"
"42983","Stanislaus",90023,2023,6,1,138,1,138,"Cx. pipiens"
"42984","Stanislaus",90023,2023,8,1,7,1,7,"Cx. pipiens"
"42985","Stanislaus",90024,2006,5,1,1,1,1,"Cx. pipiens"
"42986","Stanislaus",90024,2006,8,2,130,2,65,"Cx. pipiens"
"42987","Stanislaus",90024,2007,5,1,1,1,1,"Cx. pipiens"
"42988","Stanislaus",90024,2007,6,1,9,1,9,"Cx. pipiens"
"42989","Stanislaus",90024,2007,8,2,247,4,61.75,"Cx. pipiens"
"42990","Stanislaus",90024,2008,6,1,6,2,3,"Cx. pipiens"
"42991","Stanislaus",90024,2008,7,1,77,2,38.5,"Cx. pipiens"
"42992","Stanislaus",90024,2012,6,1,20,1,20,"Cx. pipiens"
"42993","Stanislaus",90024,2013,7,1,6,1,6,"Cx. pipiens"
"42994","Stanislaus",90024,2014,6,1,52,1,52,"Cx. pipiens"
"42995","Stanislaus",90024,2014,8,1,99,4,24.75,"Cx. pipiens"
"42996","Stanislaus",90024,2014,9,1,36,1,36,"Cx. pipiens"
"42997","Stanislaus",90024,2015,5,1,32,4,8,"Cx. pipiens"
"42998","Stanislaus",90024,2015,9,2,663,4,165.75,"Cx. pipiens"
"42999","Stanislaus",90024,2020,5,1,16,1,16,"Cx. pipiens"
"43000","Stanislaus",90024,2020,6,1,39,1,39,"Cx. pipiens"
"43001","Stanislaus",90024,2020,10,1,69,1,69,"Cx. pipiens"
"43002","Stanislaus",90024,2021,7,1,7,1,7,"Cx. pipiens"
"43003","Stanislaus",90025,2004,8,1,28,1,28,"Cx. pipiens"
"43004","Stanislaus",90025,2005,8,1,8,1,8,"Cx. pipiens"
"43005","Stanislaus",90025,2005,9,1,3,1,3,"Cx. pipiens"
"43006","Stanislaus",90025,2006,10,1,52,2,26,"Cx. pipiens"
"43007","Stanislaus",90025,2007,9,1,84,2,42,"Cx. pipiens"
"43008","Stanislaus",90025,2007,10,1,9,1,9,"Cx. pipiens"
"43009","Stanislaus",90025,2008,6,1,4,1,4,"Cx. pipiens"
"43010","Stanislaus",90025,2008,8,1,3,1,3,"Cx. pipiens"
"43011","Stanislaus",90025,2009,8,1,6,1,6,"Cx. pipiens"
"43012","Stanislaus",90025,2011,10,2,37,2,18.5,"Cx. pipiens"
"43013","Stanislaus",90025,2012,8,1,6,1,6,"Cx. pipiens"
"43014","Stanislaus",90025,2016,8,2,3,2,1.5,"Cx. pipiens"
"43015","Stanislaus",90025,2018,4,1,5,1,5,"Cx. pipiens"
"43016","Stanislaus",90025,2018,5,1,19,2,9.5,"Cx. pipiens"
"43017","Stanislaus",90025,2018,6,1,8,1,8,"Cx. pipiens"
"43018","Stanislaus",90025,2018,7,1,6,1,6,"Cx. pipiens"
"43019","Stanislaus",90025,2018,8,3,18,23,0.782608695652174,"Cx. pipiens"
"43020","Stanislaus",90025,2018,9,3,20,32,0.625,"Cx. pipiens"
"43021","Stanislaus",90025,2018,10,1,4,1,4,"Cx. pipiens"
"43022","Stanislaus",90025,2019,5,1,64,2,32,"Cx. pipiens"
"43023","Stanislaus",90025,2019,6,1,20,1,20,"Cx. pipiens"
"43024","Stanislaus",90025,2019,7,2,9,13,0.692307692307692,"Cx. pipiens"
"43025","Stanislaus",90025,2019,9,1,7,2,3.5,"Cx. pipiens"
"43026","Stanislaus",90025,2019,10,1,8,1,8,"Cx. pipiens"
"43027","Stanislaus",90025,2020,5,1,12,2,6,"Cx. pipiens"
"43028","Stanislaus",90025,2020,6,1,32,3,10.6666666666667,"Cx. pipiens"
"43029","Stanislaus",90025,2020,7,1,6,2,3,"Cx. pipiens"
"43030","Stanislaus",90025,2020,8,1,6,2,3,"Cx. pipiens"
"43031","Stanislaus",90025,2020,9,1,27,2,13.5,"Cx. pipiens"
"43032","Stanislaus",90025,2020,10,1,9,1,9,"Cx. pipiens"
"43033","Stanislaus",90025,2021,5,1,57,2,28.5,"Cx. pipiens"
"43034","Stanislaus",90025,2021,6,1,22,3,7.33333333333333,"Cx. pipiens"
"43035","Stanislaus",90025,2021,7,3,14,4,3.5,"Cx. pipiens"
"43036","Stanislaus",90025,2021,8,1,19,2,9.5,"Cx. pipiens"
"43037","Stanislaus",90025,2021,9,1,21,2,10.5,"Cx. pipiens"
"43038","Stanislaus",90025,2021,10,1,13,1,13,"Cx. pipiens"
"43039","Stanislaus",90025,2022,4,1,4,1,4,"Cx. pipiens"
"43040","Stanislaus",90025,2022,5,1,10,2,5,"Cx. pipiens"
"43041","Stanislaus",90025,2022,6,5,47,6,7.83333333333333,"Cx. pipiens"
"43042","Stanislaus",90025,2022,7,1,2,1,2,"Cx. pipiens"
"43043","Stanislaus",90025,2022,8,1,7,3,2.33333333333333,"Cx. pipiens"
"43044","Stanislaus",90025,2022,9,1,3,2,1.5,"Cx. pipiens"
"43045","Stanislaus",90025,2023,5,1,20,3,6.66666666666667,"Cx. pipiens"
"43046","Stanislaus",90025,2023,6,4,111,5,22.2,"Cx. pipiens"
"43047","Stanislaus",90025,2023,7,1,10,2,5,"Cx. pipiens"
"43048","Stanislaus",90025,2023,8,4,14,5,2.8,"Cx. pipiens"
"43049","Stanislaus",90025,2023,9,1,11,2,5.5,"Cx. pipiens"
"43050","Stanislaus",90025,2023,10,1,9,1,9,"Cx. pipiens"
"43051","Stanislaus",90026,2005,9,1,4,1,4,"Cx. pipiens"
"43052","Stanislaus",90026,2006,6,1,61,1,61,"Cx. pipiens"
"43053","Stanislaus",90026,2006,7,1,1,1,1,"Cx. pipiens"
"43054","Stanislaus",90026,2006,9,1,11,2,5.5,"Cx. pipiens"
"43055","Stanislaus",90026,2006,10,1,44,1,44,"Cx. pipiens"
"43056","Stanislaus",90026,2007,9,1,63,3,21,"Cx. pipiens"
"43057","Stanislaus",90026,2007,10,1,4,1,4,"Cx. pipiens"
"43058","Stanislaus",90026,2008,6,1,8,2,4,"Cx. pipiens"
"43059","Stanislaus",90026,2008,8,1,36,1,36,"Cx. pipiens"
"43060","Stanislaus",90026,2009,8,1,1,1,1,"Cx. pipiens"
"43061","Stanislaus",90026,2012,9,1,22,1,22,"Cx. pipiens"
"43062","Stanislaus",90026,2014,6,1,6,1,6,"Cx. pipiens"
"43063","Stanislaus",90026,2017,5,3,26,14,1.85714285714286,"Cx. pipiens"
"43064","Stanislaus",90026,2017,9,1,1,14,0.0714285714285714,"Cx. pipiens"
"43065","Stanislaus",90026,2018,4,1,3,2,1.5,"Cx. pipiens"
"43066","Stanislaus",90026,2018,5,1,4,1,4,"Cx. pipiens"
"43067","Stanislaus",90026,2018,6,1,3,1,3,"Cx. pipiens"
"43068","Stanislaus",90026,2018,7,1,2,2,1,"Cx. pipiens"
"43069","Stanislaus",90026,2018,8,1,1,1,1,"Cx. pipiens"
"43070","Stanislaus",90026,2018,9,1,2,1,2,"Cx. pipiens"
"43071","Stanislaus",90026,2019,5,5,11,30,0.366666666666667,"Cx. pipiens"
"43072","Stanislaus",90026,2019,6,5,8,59,0.135593220338983,"Cx. pipiens"
"43073","Stanislaus",90026,2019,7,1,4,11,0.363636363636364,"Cx. pipiens"
"43074","Stanislaus",90026,2019,9,1,1,1,1,"Cx. pipiens"
"43075","Stanislaus",90026,2020,5,1,5,1,5,"Cx. pipiens"
"43076","Stanislaus",90026,2020,6,1,3,2,1.5,"Cx. pipiens"
"43077","Stanislaus",90026,2020,7,1,3,1,3,"Cx. pipiens"
"43078","Stanislaus",90026,2020,8,1,4,2,2,"Cx. pipiens"
"43079","Stanislaus",90026,2020,10,1,5,1,5,"Cx. pipiens"
"43080","Stanislaus",90026,2021,5,1,9,2,4.5,"Cx. pipiens"
"43081","Stanislaus",90026,2021,6,1,6,2,3,"Cx. pipiens"
"43082","Stanislaus",90026,2021,7,2,4,2,2,"Cx. pipiens"
"43083","Stanislaus",90026,2021,8,1,3,2,1.5,"Cx. pipiens"
"43084","Stanislaus",90026,2021,9,1,2,1,2,"Cx. pipiens"
"43085","Stanislaus",90026,2022,4,1,9,1,9,"Cx. pipiens"
"43086","Stanislaus",90026,2022,5,1,8,2,4,"Cx. pipiens"
"43087","Stanislaus",90026,2022,6,2,27,2,13.5,"Cx. pipiens"
"43088","Stanislaus",90026,2022,7,1,5,2,2.5,"Cx. pipiens"
"43089","Stanislaus",90026,2022,9,4,8,5,1.6,"Cx. pipiens"
"43090","Stanislaus",90026,2023,5,1,22,3,7.33333333333333,"Cx. pipiens"
"43091","Stanislaus",90026,2023,6,3,84,4,21,"Cx. pipiens"
"43092","Stanislaus",90026,2023,7,1,11,1,11,"Cx. pipiens"
"43093","Stanislaus",90026,2023,8,3,3,3,1,"Cx. pipiens"
"43094","Stanislaus",90026,2023,9,1,4,1,4,"Cx. pipiens"
"43095","Stanislaus",90026,2023,10,1,25,1,25,"Cx. pipiens"
"43096","Stanislaus",90027,2021,6,1,5,1,5,"Cx. pipiens"
"43097","Stanislaus",90028,2006,8,3,36,3,12,"Cx. pipiens"
"43098","Stanislaus",90028,2011,9,1,110,1,110,"Cx. pipiens"
"43099","Stanislaus",90028,2013,9,1,326,3,108.666666666667,"Cx. pipiens"
"43100","Stanislaus",90028,2014,5,2,24,3,8,"Cx. pipiens"
"43101","Stanislaus",90028,2014,9,1,234,1,234,"Cx. pipiens"
"43102","Stanislaus",90028,2014,10,1,289,2,144.5,"Cx. pipiens"
"43103","Stanislaus",90028,2015,6,1,24,1,24,"Cx. pipiens"
"43104","Stanislaus",90028,2016,8,1,36,1,36,"Cx. pipiens"
"43105","Stanislaus",90028,2017,6,1,129,1,129,"Cx. pipiens"
"43106","Stanislaus",90028,2018,9,2,304,28,10.8571428571429,"Cx. pipiens"
"43107","Stanislaus",90028,2020,5,1,4,2,2,"Cx. pipiens"
"43108","Stanislaus",90028,2020,6,2,74,4,18.5,"Cx. pipiens"
"43109","Stanislaus",90028,2020,7,1,21,2,10.5,"Cx. pipiens"
"43110","Stanislaus",90028,2020,8,1,5,1,5,"Cx. pipiens"
"43111","Stanislaus",90028,2020,9,1,72,2,36,"Cx. pipiens"
"43112","Stanislaus",90028,2020,10,1,1,1,1,"Cx. pipiens"
"43113","Stanislaus",90028,2021,6,1,11,2,5.5,"Cx. pipiens"
"43114","Stanislaus",90028,2021,7,3,110,4,27.5,"Cx. pipiens"
"43115","Stanislaus",90028,2021,8,1,78,2,39,"Cx. pipiens"
"43116","Stanislaus",90028,2021,9,2,156,3,52,"Cx. pipiens"
"43117","Stanislaus",90028,2022,6,1,8,2,4,"Cx. pipiens"
"43118","Stanislaus",90028,2022,7,1,1,1,1,"Cx. pipiens"
"43119","Stanislaus",90028,2022,8,2,98,3,32.6666666666667,"Cx. pipiens"
"43120","Stanislaus",90028,2022,9,1,11,2,5.5,"Cx. pipiens"
"43121","Stanislaus",90028,2023,5,1,4,1,4,"Cx. pipiens"
"43122","Stanislaus",90028,2023,6,1,31,2,15.5,"Cx. pipiens"
"43123","Stanislaus",90028,2023,7,1,21,2,10.5,"Cx. pipiens"
"43124","Stanislaus",90028,2023,8,1,7,2,3.5,"Cx. pipiens"
"43125","Stanislaus",90028,2023,9,3,219,5,43.8,"Cx. pipiens"
"43126","Stanislaus",90028,2023,10,2,30,2,15,"Cx. pipiens"
"43127","Stanislaus",90029,2005,7,2,78,2,39,"Cx. pipiens"
"43128","Stanislaus",90029,2005,9,1,11,1,11,"Cx. pipiens"
"43129","Stanislaus",90029,2006,5,1,6,1,6,"Cx. pipiens"
"43130","Stanislaus",90029,2006,6,2,46,3,15.3333333333333,"Cx. pipiens"
"43131","Stanislaus",90029,2006,7,1,30,1,30,"Cx. pipiens"
"43132","Stanislaus",90029,2006,8,2,232,3,77.3333333333333,"Cx. pipiens"
"43133","Stanislaus",90029,2007,5,1,6,1,6,"Cx. pipiens"
"43134","Stanislaus",90029,2007,6,1,4,1,4,"Cx. pipiens"
